;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
1829;Retornar_trabalho;X6;0.19047619047619;0.00303132058526851;21;146;141;5;17;4
1830;Masc;X6;0.0895522388059701;0.0109454307198087;134;68;68;0;122;12
1831;Fem;X6;0;0.0109454307198087;68;134;122;12;68;0
1832;Casado_Amasiado;X6;0;0.00233121422126153;85;117;105;12;85;0
1833;Solteiro;X6;0;0.00169998067403695;88;114;102;12;88;0
1834;Separado_Divorciado;X6;0;0.468251658961437;8;194;182;12;8;0
1835;X4;X6;0;0.660984353778988;3;199;187;12;3;0
1836;X5;X6;0;0.532011596340825;6;196;184;12;6;0
1837;X6;X6;1;7,65E-32;12;190;190;0;0;12
1838;Livrar_costas;X6;0.0618556701030928;0.942891516636662;97;15;14;1;91;6
1839;Livrar_perna;X6;0.0714285714285714;0.882704055468208;14;98;92;6;13;1
1840;Livrar_perda_sens;X6;0;0.795357998505294;1;111;104;7;1;0
1841;D1;X6;0;0.777361156052393;1;135;125;10;1;0
1842;D15;X6;0;0.444085965332051;7;129;119;10;7;0
1843;D16;X6;0.15;0.15597415377561;20;116;109;7;17;3
1844;D17;X6;0;0.52097059061678;5;131;121;10;5;0
1845;D18;X6;0;0.230276381512055;16;120;110;10;16;0
1846;D19;X6;0;0.444085965332051;7;129;119;10;7;0
1847;D2;X6;0.125;0.56533213981898;8;128;119;9;7;1
1848;D20;X6;0;0.411451319476889;8;128;118;10;8;0
1849;D21;X6;0;0.444085965332051;7;129;119;10;7;0
1850;D22;X6;0;0.688146459888278;2;134;124;10;2;0
1851;D23;X6;0;0.688146459888278;2;134;124;10;2;0
1852;D24;X6;0.0384615384615385;0.446198351241192;26;110;101;9;25;1
1853;D25;X6;0;0.56738337600414;4;132;122;10;4;0
1854;D26;X6;0;0.688146459888278;2;134;124;10;2;0
1855;D27;X6;0;0.52097059061678;5;131;121;10;5;0
1856;D28;X6;0;0.480305975474933;6;130;120;10;6;0
1857;D29;X6;0.119047619047619;0.173998367457132;42;94;89;5;37;5
1858;D3;X6;0;0.688146459888278;2;134;124;10;2;0
1859;D30;X6;0.0967741935483871;0.341773301122051;62;74;70;4;56;6
1860;D31;X6;0.0588235294117647;0.803863176758422;17;119;110;9;16;1
1861;D32;X6;0.108108108108108;0.344899751882013;37;99;93;6;33;4
1862;D33;X6;0;0.306766347454945;12;124;114;10;12;0
1863;D34;X6;0;0.621714056090023;3;133;123;10;3;0
1864;D35;X6;0;0.688146459888278;2;134;124;10;2;0
1865;D36;X6;0;0.411451319476889;8;128;118;10;8;0
1866;D37;X6;0.136363636363636;0.217453761221712;22;114;107;7;19;3
1867;D38;X6;0;0.621714056090023;3;133;123;10;3;0
1868;D39;X6;0.2;0.0466351168508042;15;121;114;7;12;3
1869;D4;X6;0;0.56738337600414;4;132;122;10;4;0
1870;D40;X6;0;0.52097059061678;5;131;121;10;5;0
1871;D41;X6;0.142857142857143;0.470552989828395;7;129;120;9;6;1
1872;D42;X6;0;0.621714056090023;3;133;123;10;3;0
1873;D43;X6;0;0.621714056090023;3;133;123;10;3;0
1874;D44;X6;0.131578947368421;0.106288088348678;38;98;93;5;33;5
1875;D45;X6;0.0833333333333333;0.891607233250317;12;124;115;9;11;1
1876;D46;X6;0.157894736842105;0.0189107805148973;38;98;94;4;32;6
1877;D47;X6;0.0833333333333333;0.891607233250317;12;124;115;9;11;1
1878;D48;X6;0.192307692307692;0.00987480625918281;26;110;105;5;21;5
1879;D49;X6;0.0769230769230769;0.960683450676548;13;123;114;9;12;1
1880;D5;X6;0.333333333333333;0.0812591734655008;3;133;124;9;2;1
1881;D50;X6;0;0.688146459888278;2;134;124;10;2;0
1882;D51;X6;0;0.777361156052393;1;135;125;10;1;0
1883;D52;X6;0;0.688146459888278;2;134;124;10;2;0
1884;D53;X6;0;0.688146459888278;2;134;124;10;2;0
1885;D9;X6;0;0.777361156052393;1;135;125;10;1;0
1886;RMDQ1_v1;X6;0.0428571428571429;0.580016960732293;70;111;102;9;67;3
1887;RMDQ2_v1;X6;0.04;0.470216191509536;75;106;97;9;72;3
1888;RMDQ3_v1;X6;0.0909090909090909;0.298384341750286;66;117;111;6;60;6
1889;RMDQ4_v1;X6;0.0851063829787234;0.530318247394057;47;136;128;8;43;4
1890;RMDQ5_v1;X6;0.114754098360656;0.0573695405876138;61;122;117;5;54;7
1891;RMDQ6_v1;X6;0.145833333333333;0.00891224466223994;48;135;130;5;41;7
1892;RMDQ7_v1;X6;0.121212121212121;0.157305331985917;33;149;141;8;29;4
1893;RMDQ8_v1;X6;0.125;0.49114246192435;8;174;163;11;7;1
1894;RMDQ9_v1;X6;0.103448275862069;0.374619807629857;29;153;144;9;26;3
1895;RMDQ10_v1;X6;0.0882352941176471;0.561192441198149;34;148;139;9;31;3
1896;RMDQ11_v1;X6;0.111111111111111;0.222651452609313;36;146;138;8;32;4
1897;RMDQ12_v1;X6;0.111111111111111;0.222651452609313;36;146;138;8;32;4
1898;RMDQ13_v1;X6;0.0789473684210526;0.716302881629038;38;144;135;9;35;3
1899;RMDQ14_v1;X6;0.05;0.645708827467397;40;142;132;10;38;2
1900;RMDQ15_v1;X6;0.0833333333333333;0.712397607303263;24;158;148;10;22;2
1901;RMDQ16_v1;X6;0.0967741935483871;0.447477423437325;31;151;142;9;28;3
1902;RMDQ17_v1;X6;0.0769230769230769;0.755062199425663;39;143;134;9;36;3
1903;RMDQ18_v1;X6;0.0645161290322581;0.972139233880974;31;151;141;10;29;2
1904;RMDQ19_v1;X6;0.0740740740740741;0.853475696193983;27;155;145;10;25;2
1905;RMDQ20_v1;X6;0.125;0.13805873100664;32;150;142;8;28;4
1906;RMDQ21_v1;X6;0.075;0.793651839738159;40;142;133;9;37;3
1907;RMDQ22_v1;X6;0.0909090909090909;0.522860349660526;33;149;140;9;30;3
1908;RMDQ23_v1;X6;0.0967741935483871;0.447477423437325;31;151;142;9;28;3
1909;RMDQ24_v1;X6;0.1;0.410668232492365;30;152;143;9;27;3
1910;DN4 - Queimação;X6;0.0493827160493827;0.586423708924194;81;102;95;7;77;4
1911;DN4 - Sensação de frio dolorosa;X6;0.025;0.346744640181569;40;142;133;9;39;1
1912;DN4 - Choque elétrico;X6;0.0769230769230769;0.529968849020069;52;133;126;7;48;4
1913;DN4 - Formigamento;X6;0.0851063829787234;0.389316508736938;47;138;131;7;43;4
1914;DN4 - Alfinetada e agulhada;X6;0.0727272727272727;0.619641352825129;55;130;123;7;51;4
1915;DN4 - Adormecimento;X6;0.037037037037037;0.395554489252605;54;129;120;9;52;2
1916;DN4 - Coceira;X6;0.285714285714286;0.00986240276699366;7;178;169;9;5;2
1917;DH4 - Hipoestesia ao toque;X6;0;0.531237070984813;6;179;168;11;6;0
1918;DN4 - Hipoestesia a picada de agulha;X6;0;0.497655964603027;7;178;167;11;7;0
1919;DN4 - Escovação;X6;0;0.568694187092496;5;180;169;11;5;0
1920;Fuma;Livrar_costas;0.818181818181818;0.336155093179132;33;79;9;70;6;27
1921;Cirurgia_coluna;Livrar_costas;0.86;0.839495200184812;50;63;8;55;7;43
1922;Aposentado;Livrar_costas;0.961538461538462;0.15630849088816;26;93;13;80;1;25
1923;Desempregado;Livrar_costas;0.846153846153846;0.529583371206293;26;92;10;82;4;22
1924;Licenca_Medica;Livrar_costas;0.9375;0.461784641670014;16;103;13;90;1;15
1925;Aposentado_Invalidez;Livrar_costas;0.75;0.285717336283617;8;109;13;96;2;6
1926;Analg.e9.sicos;Livrar_costas;0.88659793814433;0.575712767923035;97;26;4;22;11;86
1927;OutraDoenca;Livrar_costas;0.862745098039216;0.526970982615792;51;70;7;63;7;44
1928;Dor_costas;Livrar_costas;0.918918918918919;5,90E+09;111;16;7;9;9;102
1929;Dor_pernas;Livrar_costas;0.771929824561403;0.000663642262154395;57;68;2;66;13;44
1930;Retornar_trabalho;Livrar_costas;0.9;0.810101589700952;20;101;12;89;2;18
1931;Masc;Livrar_costas;0.908045977011494;0.099605876029224;87;41;8;33;8;79
1932;Fem;Livrar_costas;0.804878048780488;0.099605876029224;41;87;8;79;8;33
1933;Casado_Amasiado;Livrar_costas;0.891304347826087;0.512731165344762;46;66;10;56;5;41
1934;Solteiro;Livrar_costas;0.88;0.697513490566162;50;62;9;53;6;44
1935;Separado_Divorciado;Livrar_costas;0.8;0.657176068228176;5;107;14;93;1;4
1936;X4;Livrar_costas;0.5;0.125069048097251;2;110;14;96;1;1
1937;X5;Livrar_costas;0.5;0.125069048097251;2;110;14;96;1;1
1938;X6;Livrar_costas;0.857142857142857;0.942891516636662;7;105;14;91;1;6
1939;Livrar_costas;Livrar_costas;1;1,12E-15;112;16;16;0;0;112
1940;Livrar_perna;Livrar_costas;0;9,63E-12;14;114;2;112;14;0
1941;Livrar_perda_sens;Livrar_costas;0;0.000162440845186801;2;126;14;112;2;0
1942;D1;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1943;D15;Livrar_costas;0.666666666666667;0.1592246430211;6;94;12;82;2;4
1944;D16;Livrar_costas;0.894736842105263;0.627779598272031;19;81;12;69;2;17
1945;D17;Livrar_costas;1;0.410174600795881;4;96;14;82;0;4
1946;D18;Livrar_costas;1;0.136244253418548;12;88;14;74;0;12
1947;D19;Livrar_costas;1;0.354637665742146;5;95;14;81;0;5
1948;D2;Livrar_costas;1;0.268321791516394;7;93;14;79;0;7
1949;D20;Livrar_costas;1;0.268321791516394;7;93;14;79;0;7
1950;D21;Livrar_costas;1;0.268321791516394;7;93;14;79;0;7
1951;D22;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1952;D23;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1953;D24;Livrar_costas;1;0.0198350198079292;25;75;14;61;0;25
1954;D25;Livrar_costas;1;0.410174600795881;4;96;14;82;0;4
1955;D26;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1956;D27;Livrar_costas;1;0.354637665742146;5;95;14;81;0;5
1957;D28;Livrar_costas;1;0.308033310809975;6;94;14;80;0;6
1958;D29;Livrar_costas;0.825;0.410174600795881;40;60;7;53;7;33
1959;D3;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1960;D30;Livrar_costas;0.836065573770492;0.388321448368179;61;39;4;35;10;51
1961;D31;Livrar_costas;0.764705882352941;0.213902495888319;17;83;10;73;4;13
1962;D32;Livrar_costas;0.805555555555556;0.239276499269037;36;64;7;57;7;29
1963;D33;Livrar_costas;0.666666666666667;0.0396368172231428;12;88;10;78;4;8
1964;D34;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1965;D35;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1966;D36;Livrar_costas;0.571428571428571;0.0225104448699356;7;93;11;82;3;4
1967;D37;Livrar_costas;0.85;0.885423396371719;20;80;11;69;3;17
1968;D38;Livrar_costas;0;1,31E+09;3;97;11;86;3;0
1969;D39;Livrar_costas;0.785714285714286;0.387704704280563;14;86;11;75;3;11
1970;D4;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1971;D40;Livrar_costas;0.25;0.000332606859565408;4;96;11;85;3;1
1972;D41;Livrar_costas;0.833333333333333;0.846048003443795;6;94;13;81;1;5
1973;D42;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1974;D43;Livrar_costas;1;0.564351319818157;2;98;14;84;0;2
1975;D44;Livrar_costas;0.777777777777778;0.075534716456855;36;64;6;58;8;28
1976;D45;Livrar_costas;0.666666666666667;0.0396368172231428;12;88;10;78;4;8
1977;D46;Livrar_costas;0.75;0.017425222464693;36;64;5;59;9;27
1978;D47;Livrar_costas;0.583333333333333;0.00323609342187556;12;88;9;79;5;7
1979;D48;Livrar_costas;0.75;0.0748358668411259;24;76;8;68;6;18
1980;D49;Livrar_costas;0.692307692307692;0.0617410439153952;13;87;10;77;4;9
1981;D5;Livrar_costas;1;0.477976598685774;3;97;14;83;0;3
1982;D50;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1983;D51;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1984;D52;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1985;D53;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1986;D9;Livrar_costas;1;0.685105670480977;1;99;14;85;0;1
1987;RMDQ1_v1;Livrar_costas;0.882352941176471;0.864197877893339;51;71;10;61;6;45
1988;RMDQ2_v1;Livrar_costas;0.892857142857143;0.712528856219392;56;66;10;56;6;50
1989;RMDQ3_v1;Livrar_costas;0.936170212765957;0.0906252349756962;47;77;13;64;3;44
1990;RMDQ4_v1;Livrar_costas;0.96969696969697;0.0482807554318782;33;91;15;76;1;32
1991;RMDQ5_v1;Livrar_costas;0.926829268292683;0.192183679105858;41;83;13;70;3;38
1992;RMDQ6_v1;Livrar_costas;0.909090909090909;0.445713397608081;33;91;13;78;3;30
1993;RMDQ7_v1;Livrar_costas;0.923076923076923;0.36421929783921;26;97;14;83;2;24
1994;RMDQ8_v1;Livrar_costas;1;0.29210506754582;7;116;16;100;0;7
1995;RMDQ9_v1;Livrar_costas;0.909090909090909;0.546677512023865;22;101;14;87;2;20
1996;RMDQ10_v1;Livrar_costas;0.925925925925926;0.327453638750848;27;96;14;82;2;25
1997;RMDQ11_v1;Livrar_costas;0.925925925925926;0.327453638750848;27;96;14;82;2;25
1998;RMDQ12_v1;Livrar_costas;0.931034482758621;0.263069618166919;29;94;14;80;2;27
1999;RMDQ13_v1;Livrar_costas;0.928571428571429;0.29380489715575;28;95;14;81;2;26
2000;RMDQ14_v1;Livrar_costas;0.90625;0.477518917824818;32;91;13;78;3;29
2001;RMDQ15_v1;Livrar_costas;0.833333333333333;0.617492553600973;18;105;13;92;3;15
2002;RMDQ16_v1;Livrar_costas;0.91304347826087;0.495326116175534;23;100;14;86;2;21
2003;RMDQ17_v1;Livrar_costas;0.923076923076923;0.36421929783921;26;97;14;83;2;24
2004;RMDQ18_v1;Livrar_costas;0.875;0.934261991716333;24;99;13;86;3;21
2005;RMDQ19_v1;Livrar_costas;0.9;0.662098688194421;20;103;14;89;2;18
2006;RMDQ20_v1;Livrar_costas;0.916666666666667;0.447941658950252;24;99;14;85;2;22
2007;RMDQ21_v1;Livrar_costas;0.9375;0.186416370187659;32;91;14;77;2;30
2008;RMDQ22_v1;Livrar_costas;0.909090909090909;0.546677512023865;22;101;14;87;2;20
2009;RMDQ23_v1;Livrar_costas;0.916666666666667;0.447941658950252;24;99;14;85;2;22
2010;RMDQ24_v1;Livrar_costas;0.91304347826087;0.495326116175534;23;100;14;86;2;21
2011;DN4 - Queimação;Livrar_costas;0.824561403508772;0.12770793366904;57;61;5;56;10;47
2012;DN4 - Sensação de frio dolorosa;Livrar_costas;0.869565217391304;0.949841823322859;23;96;13;83;3;20
2013;DN4 - Choque elétrico;Livrar_costas;0.828571428571429;0.43084077961608;35;85;10;75;6;29
2014;DN4 - Formigamento;Livrar_costas;0.774193548387097;0.0786251804882373;31;89;9;80;7;24
2015;DN4 - Alfinetada e agulhada;Livrar_costas;0.875;0.84939640127479;40;80;11;69;5;35
2016;DN4 - Adormecimento;Livrar_costas;0.789473684210526;0.0608460144847477;38;80;7;73;8;30
2017;DN4 - Coceira;Livrar_costas;1;0.370294615560341;5;115;16;99;0;5
2018;DH4 - Hipoestesia ao toque;Livrar_costas;1;0.424942938277499;4;116;16;100;0;4
2019;DN4 - Hipoestesia a picada de agulha;Livrar_costas;1;0.424942938277499;4;116;16;100;0;4
2020;DN4 - Escovação;Livrar_costas;1;0.491439609923196;3;117;16;101;0;3
2021;Fuma;Livrar_perna;0.181818181818182;0.239948315399424;33;79;71;8;27;6
2022;Cirurgia_coluna;Livrar_perna;0.12;0.883064417403572;50;63;56;7;44;6
2023;Aposentado;Livrar_perna;0.0384615384615385;0.190610733049083;26;93;81;12;25;1
2024;Desempregado;Livrar_perna;0.153846153846154;0.420495532343745;26;92;83;9;22;4
2025;Licenca_Medica;Livrar_perna;0.0625;0.51940770850611;16;103;91;12;15;1
2026;Aposentado_Invalidez;Livrar_perna;0.25;0.195299732576803;8;109;98;11;6;2
2027;Analg.e9.sicos;Livrar_perna;0.11340206185567;0.977449561913696;97;26;23;3;86;11
2028;OutraDoenca;Livrar_perna;0.137254901960784;0.365968452548214;51;70;64;6;44;7
2029;Dor_costas;Livrar_perna;0.0720720720720721;0.000297932765117485;111;16;10;6;103;8
2030;Dor_pernas;Livrar_perna;0.228070175438596;0.000164948611540917;57;68;67;1;44;13
2031;Retornar_trabalho;Livrar_perna;0.1;0.989201338532159;20;101;91;10;18;2
2032;Masc;Livrar_perna;0.0804597701149425;0.126801388816998;87;41;34;7;80;7
2033;Fem;Livrar_perna;0.170731707317073;0.126801388816998;41;87;80;7;34;7
2034;Casado_Amasiado;Livrar_perna;0.108695652173913;0.66314699553797;46;66;57;9;41;5
2035;Solteiro;Livrar_perna;0.12;0.885749815429911;50;62;54;8;44;6
2036;Separado_Divorciado;Livrar_perna;0.2;0.603896562478827;5;107;94;13;4;1
2037;X4;Livrar_perna;0.5;0.105645429201878;2;110;97;13;1;1
2038;X5;Livrar_perna;0;0.589638551626567;2;110;96;14;2;0
2039;X6;Livrar_perna;0.142857142857143;0.882704055468208;7;105;92;13;6;1
2040;Livrar_costas;Livrar_perna;0;9,63E-12;112;16;2;14;112;0
2041;Livrar_perna;Livrar_perna;1;1,12E-15;14;114;114;0;0;14
2042;Livrar_perda_sens;Livrar_perna;0;0.617418430269056;2;126;112;14;2;0
2043;D1;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2044;D15;Livrar_perna;0.333333333333333;0.1592246430211;6;94;82;12;4;2
2045;D16;Livrar_perna;0.105263157894737;0.627779598272031;19;81;69;12;17;2
2046;D17;Livrar_perna;0;0.410174600795881;4;96;82;14;4;0
2047;D18;Livrar_perna;0;0.136244253418548;12;88;74;14;12;0
2048;D19;Livrar_perna;0;0.354637665742146;5;95;81;14;5;0
2049;D2;Livrar_perna;0;0.268321791516394;7;93;79;14;7;0
2050;D20;Livrar_perna;0;0.268321791516394;7;93;79;14;7;0
2051;D21;Livrar_perna;0;0.268321791516394;7;93;79;14;7;0
2052;D22;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2053;D23;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2054;D24;Livrar_perna;0;0.0198350198079292;25;75;61;14;25;0
2055;D25;Livrar_perna;0;0.410174600795881;4;96;82;14;4;0
2056;D26;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2057;D27;Livrar_perna;0;0.354637665742146;5;95;81;14;5;0
2058;D28;Livrar_perna;0;0.308033310809975;6;94;80;14;6;0
2059;D29;Livrar_perna;0.175;0.410174600795881;40;60;53;7;33;7
2060;D3;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2061;D30;Livrar_perna;0.163934426229508;0.388321448368179;61;39;35;4;51;10
2062;D31;Livrar_perna;0.235294117647059;0.213902495888319;17;83;73;10;13;4
2063;D32;Livrar_perna;0.194444444444444;0.239276499269037;36;64;57;7;29;7
2064;D33;Livrar_perna;0.333333333333333;0.0396368172231428;12;88;78;10;8;4
2065;D34;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2066;D35;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2067;D36;Livrar_perna;0.428571428571429;0.0225104448699356;7;93;82;11;4;3
2068;D37;Livrar_perna;0.15;0.885423396371719;20;80;69;11;17;3
2069;D38;Livrar_perna;1;1,31E+09;3;97;86;11;0;3
2070;D39;Livrar_perna;0.214285714285714;0.387704704280563;14;86;75;11;11;3
2071;D4;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2072;D40;Livrar_perna;0.75;0.000332606859565408;4;96;85;11;1;3
2073;D41;Livrar_perna;0.166666666666667;0.846048003443795;6;94;81;13;5;1
2074;D42;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2075;D43;Livrar_perna;0;0.564351319818157;2;98;84;14;2;0
2076;D44;Livrar_perna;0.222222222222222;0.075534716456855;36;64;58;6;28;8
2077;D45;Livrar_perna;0.333333333333333;0.0396368172231428;12;88;78;10;8;4
2078;D46;Livrar_perna;0.25;0.017425222464693;36;64;59;5;27;9
2079;D47;Livrar_perna;0.416666666666667;0.00323609342187556;12;88;79;9;7;5
2080;D48;Livrar_perna;0.25;0.0748358668411259;24;76;68;8;18;6
2081;D49;Livrar_perna;0.307692307692308;0.0617410439153952;13;87;77;10;9;4
2082;D5;Livrar_perna;0;0.477976598685774;3;97;83;14;3;0
2083;D50;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2084;D51;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2085;D52;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2086;D53;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2087;D9;Livrar_perna;0;0.685105670480977;1;99;85;14;1;0
2088;RMDQ1_v1;Livrar_perna;0.0980392156862745;0.830178510429733;51;71;62;9;46;5
2089;RMDQ2_v1;Livrar_perna;0.0892857142857143;0.67194136948442;56;66;57;9;51;5
2090;RMDQ3_v1;Livrar_perna;0.0638297872340425;0.177326715684862;47;77;66;11;44;3
2091;RMDQ4_v1;Livrar_perna;0.0303030303030303;0.0800825319698658;33;91;78;13;32;1
2092;RMDQ5_v1;Livrar_perna;0.0731707317073171;0.325810897656119;41;83;72;11;38;3
2093;RMDQ6_v1;Livrar_perna;0.0909090909090909;0.64119291265472;33;91;80;11;30;3
2094;RMDQ7_v1;Livrar_perna;0.0769230769230769;0.504714328746874;26;97;85;12;24;2
2095;RMDQ8_v1;Livrar_perna;0;0.32887120486905;7;116;102;14;7;0
2096;RMDQ9_v1;Livrar_perna;0.0909090909090909;0.708837555071883;22;101;89;12;20;2
2097;RMDQ10_v1;Livrar_perna;0.0740740740740741;0.461675099076693;27;96;84;12;25;2
2098;RMDQ11_v1;Livrar_perna;0.0740740740740741;0.461675099076693;27;96;84;12;25;2
2099;RMDQ12_v1;Livrar_perna;0.0689655172413793;0.384286070333107;29;94;82;12;27;2
2100;RMDQ13_v1;Livrar_perna;0.0714285714285714;0.421577354506448;28;95;83;12;26;2
2101;RMDQ14_v1;Livrar_perna;0.0625;0.287895495678225;32;91;79;12;30;2
2102;RMDQ15_v1;Livrar_perna;0.111111111111111;0.968744634503816;18;105;93;12;16;2
2103;RMDQ16_v1;Livrar_perna;0.0869565217391304;0.65277584695815;23;100;88;12;21;2
2104;RMDQ17_v1;Livrar_perna;0.0769230769230769;0.504714328746874;26;97;85;12;24;2
2105;RMDQ18_v1;Livrar_perna;0.125;0.847581168623816;24;99;88;11;21;3
2106;RMDQ19_v1;Livrar_perna;0.1;0.831578880879003;20;103;91;12;18;2
2107;RMDQ20_v1;Livrar_perna;0.0833333333333333;0.600141486098285;24;99;87;12;22;2
2108;RMDQ21_v1;Livrar_perna;0.0625;0.287895495678225;32;91;79;12;30;2
2109;RMDQ22_v1;Livrar_perna;0.0909090909090909;0.708837555071883;22;101;89;12;20;2
2110;RMDQ23_v1;Livrar_perna;0.0833333333333333;0.600141486098285;24;99;87;12;22;2
2111;RMDQ24_v1;Livrar_perna;0.0869565217391304;0.65277584695815;23;100;88;12;21;2
2112;DN4 - Queimação;Livrar_perna;0.157894736842105;0.109469991952695;57;61;57;4;48;9
2113;DN4 - Sensação de frio dolorosa;Livrar_perna;0.130434782608696;0.832165115677634;23;96;85;11;20;3
2114;DN4 - Choque elétrico;Livrar_perna;0.171428571428571;0.230486251037914;35;85;77;8;29;6
2115;DN4 - Formigamento;Livrar_perna;0.225806451612903;0.0279504880910265;31;89;82;7;24;7
2116;DN4 - Alfinetada e agulhada;Livrar_perna;0.125;0.840639713612799;40;80;71;9;35;5
2117;DN4 - Adormecimento;Livrar_perna;0.184210526315789;0.0766574292733324;38;80;74;6;31;7
2118;DN4 - Coceira;Livrar_perna;0;0.406474276328387;5;115;101;14;5;0
2119;DH4 - Hipoestesia ao toque;Livrar_perna;0;0.459743448144979;4;116;102;14;4;0
2120;DN4 - Hipoestesia a picada de agulha;Livrar_perna;0;0.459743448144979;4;116;102;14;4;0
2121;DN4 - Escovação;Livrar_perna;0;0.523809518045622;3;117;103;14;3;0
2122;Fuma;Livrar_perda_sens;0;0.516197098269408;33;79;78;1;33;0
2123;Cirurgia_coluna;Livrar_perda_sens;0.02;0.868744414179442;50;63;62;1;49;1
2124;Aposentado;Livrar_perda_sens;0;0.595433050706267;26;93;92;1;26;0
2125;Desempregado;Livrar_perda_sens;0;0.593426957598424;26;92;91;1;26;0
2126;Licenca_Medica;Livrar_perda_sens;0;0.69225387709932;16;103;102;1;16;0
2127;Aposentado_Invalidez;Livrar_perda_sens;0;0.699165111851179;8;109;107;2;8;0
2128;Analg.e9.sicos;Livrar_perda_sens;0;0.0524502369042994;97;26;25;1;97;0
2129;OutraDoenca;Livrar_perda_sens;0;0.39138238494486;51;70;69;1;51;0
2130;Dor_costas;Livrar_perda_sens;0.00900900900900901;0.108120853726359;111;16;15;1;110;1
2131;Dor_pernas;Livrar_perda_sens;0;0.357972021988728;57;68;67;1;57;0
2132;Retornar_trabalho;Livrar_perda_sens;0;0.525700342438451;20;101;99;2;20;0
2133;Masc;Livrar_perda_sens;0.0114942528735632;0.58305867218302;87;41;40;1;86;1
2134;Fem;Livrar_perda_sens;0.024390243902439;0.58305867218302;41;87;86;1;40;1
2135;Casado_Amasiado;Livrar_perda_sens;0;0.401694231299615;46;66;65;1;46;0
2136;Solteiro;Livrar_perda_sens;0;0.3670236122959;50;62;61;1;50;0
2137;Separado_Divorciado;Livrar_perda_sens;0;0.828098929650461;5;107;106;1;5;0
